Property Type,Property Subtype,Region,City,CP,Agency Name,Agency Email,Agency Phone,Type de vente,Price,Nombre de façades,Nombre de chambres,Nombre de salles de bain,Nombre de douches,Nombre de toilettes,Nombre de pièces,Nombre de parking intérieurs,Nombre de parking extérieurs,Type de cuisine,État du bâtiment,Surface habitable,Surface jardin,Surface totale,Basement,Dressing,Dining Room,Meublé,Cheminée,Balcon,Terrasse,Jardin,Piscine
APARTMENT,APARTMENT,Wallonie,Namur,5000,Hendrix Immobilière,immobilierehendrix_bierges@importfrommedia.be,+32 10 23 87 00,BUY_REGULAR,307000,2,3,1,0,2,,,,USA_HYPER_EQUIPPED,AS_NEW,103,,,1,0,0,0,0,0,1,0,0
HOUSE,HOUSE,Wallonie,Dinant,5500,Dynasty,storage8437_934@importfrommedia.be,,BUY_REGULAR,249000,2,3,1,1,1,,,,INSTALLED,GOOD,99,,73,1,0,0,0,0,0,1,0,0
APARTMENT,APARTMENT,Flandres,Knokke-Heist,8300,IMMAX KNOKKE,info@immax.be,+32 50 62 44 14,BUY_REGULAR,795000,2,3,2,2,2,,,,USA_HYPER_EQUIPPED,JUST_RENOVATED,90,,,1,0,0,1,0,0,1,0,0
HOUSE,HOUSE,Flandres,Waregem,8790,Dewaele-woonvastgoed Waregem,waregem@dewaele.com,+32 56 60 56 05,BUY_REGULAR,325000,2,4,1,0,2,,,3,INSTALLED,JUST_RENOVATED,262,,667,0,0,0,0,0,0,1,0,0
HOUSE,HOUSE,Flandres,Halle,1500,De Immobiliers,deimmobiliers@contactme.skarabee.com,+32 2 356 00 00,BUY_REGULAR,325000,3,3,1,0,2,1,,,,GOOD,156,,0,0,0,0,0,0,0,1,0,0
HOUSE,HOUSE,Flandres,HOFSTADE,1981,JSD Immo,jsd@omniwebsites.be,+32 15 62 71 00,BUY_REGULAR,330000,,3,1,0,,,2,,SEMI_EQUIPPED,,,,623,0,0,0,0,0,0,0,0,0
HOUSE,HOUSE,Flandres,Mol,2400,Verlinden Vastgoed,info@verlindenvastgoed.be,+32 14 75 67 56,BUY_REGULAR,359000,,4,1,0,3,5,1,1,,GOOD,,,1249,1,0,0,0,1,0,1,0,0
APARTMENT,APARTMENT,Wallonie,Jambes,5100,Aryes Properties s.p.r.l,aryesproperties2_wavre@importfrommedia.be ,+32 10 87 20 00,BUY_REGULAR,260000,,2,,0,,,,,INSTALLED,AS_NEW,94,,,1,0,0,0,0,0,1,0,0
HOUSE,HOUSE,Wallonie,Vivegnis,4683,Forward Real Estate,forward@omniwebsites.be,+32 4 237 07 37,BUY_REGULAR,174000,3,2,1,0,1,,1,1,INSTALLED,GOOD,106,,181,1,0,0,0,1,0,1,0,0
HOUSE,HOUSE,Flandres,Gavere,9890,Immo Da Vinci,cryptxim_gent@importfrommedia.be,+32 9 273 55 55,BUY_REGULAR,364163,3,3,1,1,2,,,1,HYPER_EQUIPPED,AS_NEW,120,158,238,0,0,0,0,0,0,1,1,0
APARTMENT,APARTMENT,Wallonie,Court-St.-Etienne,1490,Immobilière Hendrix – Genval,hendrix_lasne@importfrommedia.be,+32 10 23 87 00,BUY_REGULAR,504000,,3,2,0,2,,2,,USA_HYPER_EQUIPPED,AS_NEW,160,,,1,0,0,0,0,0,1,0,0
HOUSE,HOUSE,Wallonie,Mouscron,7700,Côté Immo,coteimmo@omniwebsites.be,+32 56 34 03 40,BUY_REGULAR,389000,4,3,1,0,2,,1,,INSTALLED,GOOD,190,500,650,1,0,0,0,1,0,0,1,0
APARTMENT,FLAT_STUDIO,Flandres,BORGERHOUT,2140,Immovasta,immovasta@omniwebsites.be,+32 3 289 70 30,BUY_REGULAR,149000,2,1,1,0,1,,,,INSTALLED,JUST_RENOVATED,51,,,1,0,0,0,0,0,0,0,0
APARTMENT,DUPLEX,Bruxelles,Forest,1190,CG.PROPERTIES,storage7134_313@importfrommedia.be,,BUY_REGULAR,275000,2,3,1,2,2,,,,SEMI_EQUIPPED,TO_BE_DONE_UP,135,,,1,0,0,0,0,0,1,0,0
APARTMENT,APARTMENT,Flandres,De Haan,8420,Huys Noord Immobiliën,contact@huysnoord.be,+32 50 70 06 00,BUY_REGULAR,485000,4,3,2,0,2,8,,,HYPER_EQUIPPED,GOOD,139,,,0,0,0,0,0,0,0,0,0
APARTMENT,APARTMENT,Flandres,Schoten,2900,Verlimmo,markt21@omniwebsites.be,+32 3 658 95 58,BUY_REGULAR,259000,3,3,1,0,1,,1,,INSTALLED,TO_BE_DONE_UP,110,,,0,0,0,0,1,0,1,0,0
APARTMENT,GROUND_FLOOR,Flandres,Gand,9051,Immo Da Vinci,cryptxim_gent@importfrommedia.be,+32 9 273 55 55,BUY_REGULAR,310000,4,2,1,0,2,,1,1,USA_HYPER_EQUIPPED,AS_NEW,90,,,1,0,0,0,0,0,1,0,0
APARTMENT,APARTMENT,Flandres,Lokeren,9160,Block Vastgoed,200412@secure.fortissimmo.net,,BUY_REGULAR,237500,,3,1,0,2,10,,,,,127,,,0,0,0,0,0,0,1,0,0
HOUSE,HOUSE,Flandres,Zottegem,9620,Vision Estate,info@visionestate.be,,BUY_REGULAR,180000,3,2,1,0,2,,,,INSTALLED,TO_RENOVATE,168,22,90,1,0,0,0,0,0,0,1,0
HOUSE,MIXED_USE_BUILDING,Flandres,Affligem,1790,Accenta,immoacce_affligem@importfrommedia.be,+32 53 41 57 92,BUY_REGULAR,200000,3,4,2,0,3,,,,SEMI_EQUIPPED,TO_RENOVATE,145,,108,0,0,1,0,0,0,1,0,0
APARTMENT,APARTMENT,Bruxelles,Uccle,1180,Address Real Estate,addresse-s2eufgwys28q@omniwebsites.be,+32 2 646 25 61,BUY_REGULAR,425000,2,2,1,0,2,,,,USA_HYPER_EQUIPPED,,105,,,0,0,0,0,1,0,1,0,1
HOUSE,HOUSE,Wallonie,Tournai,7500,DL Groupe Tournai 069,cabinet056_684@importfrommedia.be,+32 69 66 56 56,BUY_REGULAR,259000,2,3,1,0,,,,,INSTALLED,AS_NEW,157,,78,1,0,1,0,0,0,1,0,0
HOUSE,HOUSE,Flandres,Bellem,9881,Fasade,fasade@contactme.skarabee.com,,BUY_REGULAR,399000,3,3,1,0,1,1,,5,,GOOD,216,,754,0,0,0,0,1,0,1,0,0
APARTMENT,APARTMENT,Flandres,Knokke-Heist,8300,Agence Het Zoute nv,storage7042_961@importfrommedia.be,+32 50 60 33 33,BUY_REGULAR,595000,2,2,2,2,1,,,,USA_HYPER_EQUIPPED,GOOD,94,,,1,0,0,0,0,0,1,0,0
HOUSE,HOUSE,Flandres,Turnhout,2300,De Boer & Partners Turnhout,deboer_turnthout@importfrommedia.be,+32 14 22 42 00,BUY_REGULAR,320000,3,3,1,0,1,,1,1,USA_HYPER_EQUIPPED,AS_NEW,127,70,130,1,0,0,0,0,0,1,1,0
APARTMENT,DUPLEX,Bruxelles,Bruxelles,1000,Trevi Gestea,gestea@omniwebsites.be,+32 2 767 67 88,BUY_REGULAR,495000,,3,2,0,,,1,,USA_HYPER_EQUIPPED,AS_NEW,125,,,0,0,0,0,1,0,0,0,0
APARTMENT,APARTMENT,Flandres,Knokke-Heist,8300,Knokke Real Estate,200358@secure.fortissimmo.net,+32 50 64 10 10,BUY_REGULAR,995000,2,2,2,0,2,10,,,HYPER_EQUIPPED,AS_NEW,70,,,0,0,0,0,0,0,0,0,0
HOUSE,HOUSE,Wallonie,Wépion,5100,Inwee,storage4188_584@importfrommedia.be,+32 476 41 90 70,BUY_REGULAR,399000,3,4,1,1,1,,,2,INSTALLED,GOOD,205,,698,1,0,1,0,0,0,1,0,1
HOUSE,HOUSE,Flandres,Westerlo,2260,Wijns Vastgoed,200510@secure.fortissimmo.net,,BUY_REGULAR,239000,,2,,0,,,,,,TO_RENOVATE,,,641,0,0,0,0,0,0,0,0,0
HOUSE,HOUSE,Flandres,Leuven Heverlee,3001,GVE Immobilien,gveimmob_bertem@importfrommedia.be,+32 16 56 56 14,BUY_REGULAR,549500,3,2,1,0,,,2,6,HYPER_EQUIPPED,GOOD,146,,369,1,0,0,0,0,0,1,0,0
APARTMENT,FLAT_STUDIO,Flandres,Knokke-Heist,8300,Immo Fevery,immofeve_knokke-heist@importfrommedia.be,+32 50 66 20 20,BUY_REGULAR,299000,2,1,1,0,1,,,,,AS_NEW,32,,,0,0,0,0,0,0,1,0,0
HOUSE,HOUSE,Wallonie,Assesse,5330,Easyhome,storage7460_368@importfrommedia.be,+32 84 77 00 43,BUY_REGULAR,289000,3,2,1,1,1,,1,4,,GOOD,191,852,1261,1,0,0,0,0,0,1,1,0
APARTMENT,APARTMENT,Bruxelles,Ganshoren,1083,Flow Real Property,storage7151_115@importfrommedia.be,+32 2 304 69 98,BUY_REGULAR,230000,,2,1,5,1,,,,USA_INSTALLED,GOOD,80,,,0,0,0,0,0,0,1,0,0
APARTMENT,APARTMENT,Bruxelles,Bruxelles,1000,City Global,cityglobal@apilead.net,,BUY_REGULAR,229000,3,2,1,0,1,7,,,,GOOD,84,,,0,0,0,0,0,0,1,0,0
APARTMENT,PENTHOUSE,Bruxelles,Woluwé-Saint-Lambert,1200,Macnash MONTGOMERY,macnash-montgomery@omniwebsites.be,+32 2 779 99 99,BUY_REGULAR,525000,2,4,3,0,3,,,,,TO_RENOVATE,170,,,1,0,0,0,1,0,1,0,0
HOUSE,HOUSE,Bruxelles,Saint-Gilles,1060,FIERCE IMMO,storage7616_295@importfrommedia.be,+32 2 420 65 01,BUY_REGULAR,650000,2,6,3,3,3,,,,INSTALLED,GOOD,287,160,250,1,0,0,0,0,0,0,1,0
HOUSE,HOUSE,Wallonie,Liège Angleur,4031,SCHMIDTIMMO,immobiliereschmidtwallonie@importfrommedia.be,+32 4 246 00 00,BUY_REGULAR,219000,2,3,1,0,,,,,HYPER_EQUIPPED,GOOD,,,0,1,0,0,0,0,0,1,0,0
HOUSE,FARMHOUSE,Wallonie,Manage,7170,ALEX INVEST IMMOBILIER SPRL,info@alexinvest.be,+32 64 70 01 45,BUY_REGULAR,395000,4,7,2,0,3,,2,4,SEMI_EQUIPPED,GOOD,386,,6820,1,0,0,0,0,0,1,0,0
APARTMENT,APARTMENT,Flandres,Antwerpen Ekeren,2180,At Home & Partners,athomepartners_451@importfrommedia.be,+32 3 770 82 52,BUY_REGULAR,280000,3,2,1,0,1,,,,INSTALLED,AS_NEW,65,,,1,0,0,0,0,0,1,0,0
HOUSE,APARTMENT_BLOCK,Flandres,Bruges,8310,IMMAX BRUGGE,storage4588_748@importfrommedia.be,+32 50 62 44 14,BUY_REGULAR,675000,2,5,3,0,3,,1,1,USA_HYPER_EQUIPPED,GOOD,300,78,225,1,0,0,0,0,0,1,1,0
HOUSE,HOUSE,Flandres,Lochristi,9080,Cannoodt,info@cannoodt.be,+32 9 228 99 89,BUY_REGULAR,225000,,2,,1,1,,1,1,SEMI_EQUIPPED,TO_RENOVATE,113,,262,0,0,0,0,0,0,0,1,0
APARTMENT,APARTMENT,Flandres,Hoogstraten,2320,ERA Noord,immoweb@erabelgium.be,,BUY_REGULAR,415000,2,2,1,0,,,,,HYPER_EQUIPPED,GOOD,102,,,0,0,0,0,0,0,1,0,0
APARTMENT,APARTMENT,Flandres,Knokke-Heist,8300,Agence Het Zoute nv,storage7042_961@importfrommedia.be,+32 50 60 33 33,BUY_REGULAR,2250000,2,2,2,2,2,,,,USA_HYPER_EQUIPPED,,84,,,1,0,0,1,0,0,1,0,0
APARTMENT,APARTMENT,Bruxelles,Bruxelles ville,1000,Dewaele Brussels (Tour & Taxis),brussel@dewaele.com,+32 2 223 23 23,BUY_REGULAR,549000,4,3,1,0,,,,,INSTALLED,GOOD,185,,,0,0,0,0,0,0,0,0,0
HOUSE,HOUSE,Wallonie,Pont-à-Celles Luttre,6238,Pacimmo,pacimmo_832@importfrommedia.be,+32 71 32 53 25,BUY_REGULAR,180000,3,4,1,1,1,,2,3,SEMI_EQUIPPED,TO_RENOVATE,150,2900,3022,1,0,1,0,0,0,0,1,0
HOUSE,HOUSE,Flandres,Heist-op-den-Berg,2220,Hillewaere Vastgoed Heist-op-den-Berg,hillewaere_heistopdenberg@contactme.skarabee.com,+32 15 69 59 59,BUY_REGULAR,499000,4,3,1,0,,1,2,4,,GOOD,252,,1935,0,0,0,0,0,0,0,0,0
HOUSE,HOUSE,Flandres,Tremelo,3128,Immo Marina Tremelo,tremelo_immomarina@contactme.skarabee.com,+32 16 53 00 45,BUY_REGULAR,212000,4,2,1,0,1,1,,,,GOOD,84,,500,0,0,0,0,0,0,0,0,0
HOUSE,VILLA,Flandres,Kerkhove,8581,IMMO BEGUIN,beguinwaregem@omniwebsites.be,,BUY_REGULAR,475000,4,3,2,0,2,,1,,INSTALLED,GOOD,180,,988,1,0,0,0,1,0,1,0,0
HOUSE,HOUSE,Bruxelles,Schaerbeek,1030,Expertissimmo,expertissimmo_bruxelles@importfrommedia.be,+32 2 736 67 92,BUY_REGULAR,580000,2,4,1,0,2,,2,,USA_HYPER_EQUIPPED,GOOD,204,51,130,1,0,1,0,0,0,1,1,0
HOUSE,HOUSE,Flandres,Sint-Andries,8200,Bvba Vastgoed Loontjens & Lagast,llvastgoed@contactme.skarabee.com,+32 50 20 02 00,BUY_REGULAR,319000,4,4,1,0,1,1,1,3,,TO_RENOVATE,,,520,0,0,0,0,1,0,0,0,0
HOUSE,HOUSE,Wallonie,Hamois Natoye,5360,Team Construct,storage9512_452@importfrommedia.be,+32 2 556 47 56,BUY_REGULAR,319726,4,3,1,0,2,,1,,,AS_NEW,147,,841,0,0,0,0,0,0,0,0,0
HOUSE,HOUSE,Flandres,Beersel,1650,Agence I.B.P.   SA,bemediaweb@apilead.net,+32 2 743 03 80,BUY_REGULAR,975000,,7,1,2,3,7,3,1,USA_UNINSTALLED,GOOD,465,477,15307,0,1,0,0,0,0,0,1,0
HOUSE,MIXED_USE_BUILDING,Flandres,Wetteren,9230,Properties Makelaars,opertiesvastgoed_205@importfrommedia.be,,BUY_REGULAR,650000,3,3,2,0,,,,,USA_HYPER_EQUIPPED,AS_NEW,419,,331,0,0,0,0,0,0,1,0,0
APARTMENT,KOT,Flandres,Sint-Michiels,8200,Isera Vastgoed,Z10041@secure.fortissimmo.net,+32 50 72 02 72,BUY_REGULAR,119000,,1,1,0,1,4,,,,,,,,0,0,0,0,0,0,0,0,0
HOUSE,HOUSE,Wallonie,Thimister,4890,WAUCOMONT srl : Visé – Barchon,info@waucomont.be,+32 4 287 32 82,BUY_REGULAR,219000,3,2,,2,2,,,1,INSTALLED,,94,,154,0,0,0,0,0,0,1,0,0
HOUSE,HOUSE,,Valencia,46001,Immo De Ras,immowebimmoderas@importfrommedia.be,+32 53 60 65 60,BUY_REGULAR,495000,4,3,3,2,3,,,1,INSTALLED,,109,20,159,0,0,0,0,0,0,1,1,1
APARTMENT,APARTMENT,Bruxelles,Laeken,1020,Residency,residenc_laeken@importfrommedia.be,+32 2 268 58 00,BUY_REGULAR,415000,3,3,2,1,2,,,,USA_INSTALLED,AS_NEW,160,,,0,0,0,0,0,0,1,0,0
APARTMENT,APARTMENT,Bruxelles,Molenbeek-Saint-Jean,1080,Sybimmo,info@sybimmo.be,+32 2 414 11 00,BUY_REGULAR,290000,,3,1,0,1,9,1,2,NOT_INSTALLED,GOOD,140,,,0,0,0,0,0,0,1,0,0
HOUSE,APARTMENT_BLOCK,Wallonie,Liège,4020,Immobilière Bertrand Nandrin,xavierbertrand2@omniwebsites.be,+32 85 31 31 15,BUY_REGULAR,299000,,5,,4,4,,,,SEMI_EQUIPPED,GOOD,231,,189,0,0,0,0,1,0,1,0,0
HOUSE,HOUSE,Wallonie,Tubize,1480,Select Immo,selectimmo@omniwebsites.be,+32 2 390 00 00,BUY_REGULAR,289000,3,2,1,0,1,,1,2,,,145,,0,1,0,0,0,1,0,0,1,0
HOUSE,COUNTRY_COTTAGE,Wallonie,Sprimont,4140,SCHMIDTIMMO,immobiliereschmidtwallonie@importfrommedia.be,+32 4 246 00 00,BUY_REGULAR,225000,3,3,1,0,,,1,1,NOT_INSTALLED,TO_RENOVATE,156,,520,1,0,0,0,0,0,0,0,0
HOUSE,TOWN_HOUSE,Flandres,Kraainem,1950,La Maison Holistic properties Group,storage10268_436@importfrommedia.be,,BUY_REGULAR,520000,2,3,1,0,2,,1,,INSTALLED,GOOD,170,,194,0,0,0,0,0,0,1,0,0
HOUSE,HOUSE,Flandres,Geraardsbergen,9500,Immogids NV,info@immogids.be,+32 9 221 04 68,BUY_REGULAR,495000,3,6,6,0,,,1,,INSTALLED,GOOD,300,110,313,1,0,1,0,0,0,1,1,0
HOUSE,HOUSE,Wallonie,Braine l'Alleud,1420,ERA Cedimmo – Braine-L’Alleud,Immoweb@erabelgium.be,+32 2 385 02 65,BUY_REGULAR,285000,2,2,1,0,,,,,,,100,,741,0,0,0,0,0,0,1,0,0
HOUSE,HOUSE,Wallonie,LA LOUVIÈRE,7100,Trevi LOGIS,trevinivelles@omniwebsites.be,+32 67 21 00 00,BUY_REGULAR,95000,2,2,1,0,1,,,,NOT_INSTALLED,TO_RENOVATE,92,200,270,1,0,1,0,1,0,1,1,0
HOUSE,HOUSE,Wallonie,Châtelet,6200,Arihome,storage10541_bw_411@importfrommedia.be,,BUY_REGULAR,269000,3,3,1,1,1,,,3,INSTALLED,GOOD,135,358,412,0,0,0,0,0,0,1,1,0
HOUSE,HOUSE,Flandres,MOL,2400,Matimmo Vastgoed,matimmo@omniwebsites.be,,BUY_REGULAR,354500,4,3,1,0,1,,,,,GOOD,206,,722,0,0,0,0,0,0,0,0,0
APARTMENT,APARTMENT,Flandres,Knokke-Heist,8300,Immo NANO,199920@secure.fortissimmo.net,+32 50 60 60 78,BUY_REGULAR,640000,,2,1,1,2,17,,,,TO_RENOVATE,109,,,0,0,0,0,0,0,0,0,0
HOUSE,MANSION,Wallonie,Charleroi,6000,Kimmo,storage3_couillet@importfrommedia.be,+32 71 77 28 38,BUY_REGULAR,520000,2,8,5,4,5,,,,INSTALLED,AS_NEW,282,20,120,0,0,1,1,0,0,1,1,0
HOUSE,HOUSE,Flandres,Knokke-Heist,8300,Knokke Real Estate,200358@secure.fortissimmo.net,+32 50 64 10 10,BUY_REGULAR,3890000,4,3,1,0,2,12,,2,INSTALLED,TO_RENOVATE,127,,924,0,0,0,0,0,0,0,0,0
HOUSE,HOUSE,Flandres,Willebroek,2830,DVA Real Estate,dvarealestate@omniwebsites.be,+32 3 297 00 00,BUY_REGULAR,349000,2,3,1,0,2,,2,2,INSTALLED,GOOD,150,91,184,0,0,0,0,1,0,1,1,0
HOUSE,HOUSE,Flandres,Bruges,8000,Dewaele-woonvastgoed Brugge,Brugge@dewaele.com,+32 50 44 49 99,BUY_REGULAR,235000,2,3,1,0,,,,,INSTALLED,GOOD,92,,43,0,0,0,0,0,0,0,0,0
APARTMENT,APARTMENT,Bruxelles,Evere,1140,Latour et Petit Vente,latouretpetitvente@importfrommedia.be,+32 2 777 19 19,BUY_REGULAR,416000,2,2,2,1,2,,,1,USA_HYPER_EQUIPPED,AS_NEW,96,,,1,0,1,0,0,0,1,0,0
HOUSE,HOUSE,Wallonie,Chapelle-lez-Herlaimont,7160,ALEX INVEST IMMOBILIER SPRL,info@alexinvest.be,+32 64 70 01 45,BUY_REGULAR,90000,2,2,1,0,1,,,,SEMI_EQUIPPED,GOOD,110,,108,1,0,0,0,0,0,1,0,0
HOUSE,HOUSE,Wallonie,Xhoris,4190,Vandersmissen Vastgoed,verkoop@vanvas.be,+32 9 334 50 41,BUY_REGULAR,265000,3,4,1,0,2,,1,3,,TO_BE_DONE_UP,275,,457,1,0,1,0,0,0,1,0,0
HOUSE,HOUSE,Wallonie,Beyne-Heusay,4610,Immobilière VANESSE : Oupeye (Vivegnis) - Visé,mobilierevanesse_482@importfrommedia.be,+32 4 240 15 20,BUY_REGULAR,295000,4,3,1,1,2,,1,4,INSTALLED,GOOD,139,762,955,0,0,0,0,0,0,1,1,0
APARTMENT,APARTMENT,Flandres,Oostende,8400,Immobilia Bel Air Nv,verkoop@immo-bel-air.be,+32 59 33 04 30,BUY_REGULAR,199500,,1,,0,,1,,,,GOOD,,,,0,0,0,0,0,0,0,0,0
HOUSE,HOUSE,Flandres,Lokeren,9160,Edelimmo,edelimmo@omniwebsites.be,+32 3 500 05 40,BUY_REGULAR,227500,2,3,1,0,1,,,,,,103,,72,0,0,0,0,1,0,0,0,0
HOUSE,HOUSE,Wallonie,Verviers,4800,WAW Immo,storage8974_272@importfrommedia.be,,BUY_REGULAR,215000,2,5,1,1,2,,,,INSTALLED,GOOD,140,,105,1,0,1,0,0,0,1,0,0
APARTMENT,APARTMENT,Flandres,St-Kruis,8310,DE SMET & POUPEYE KANTOOR ASSEBROEK,louis.desoete@desmet-poupeye.be,,BUY_REGULAR,297000,3,2,1,0,1,,1,,INSTALLED,AS_NEW,101,,,0,0,0,0,0,0,1,0,0
HOUSE,HOUSE,Flandres,Ingelmunster,8770,Rovac Immobiliën,rovac@contactme.skarabee.com,+32 51 31 12 45,BUY_REGULAR,198000,4,2,1,0,1,1,,,,,96,,0,1,0,0,0,0,0,1,0,0
APARTMENT,DUPLEX,Wallonie,Liège,4000,Allen Keapler & Partners,storage9822_872@importfrommedia.be,+32 4 277 17 07,BUY_REGULAR,295000,2,2,2,0,2,,,,INSTALLED,GOOD,104,,,0,0,0,0,0,0,1,0,0
HOUSE,HOUSE,Flandres,Kortrijk,8500,Resida,resida@contactme.skarabee.com,+32 56 98 05 55,BUY_REGULAR,119000,2,2,1,0,1,7,,,,TO_BE_DONE_UP,103,,50,0,0,0,0,0,0,0,0,0
HOUSE,HOUSE,Flandres,Termonde,9200,ImmoTijl Dendermonde,immotijl_dendermonde@importfrommedia.be,+32 52 69 06 91,BUY_REGULAR,189000,2,5,1,0,,,1,2,,TO_RENOVATE,258,,182,0,0,0,0,0,0,1,0,0
HOUSE,APARTMENT_BLOCK,Wallonie,Liege,4000,BHS IMMO,storage7296_779@importfrommedia.be,+32 4 370 23 70,BUY_REGULAR,250000,2,3,3,3,3,,,,NOT_INSTALLED,TO_RENOVATE,160,,109,1,0,1,0,0,0,1,0,0
HOUSE,HOUSE,Wallonie,Orp-Jauche,1350,Property Lab,storage5237_500@importfrommedia.be,+32 2 537 47 38,BUY_REGULAR,499900,4,3,2,1,2,,,2,HYPER_EQUIPPED,AS_NEW,234,279,3250,0,0,0,0,0,0,0,1,0
APARTMENT,APARTMENT,Flandres,BONHEIDEN,2820,Immo Vercammen,info@immovercammen.be,+32 15 75 54 44,BUY_REGULAR,275000,2,2,1,0,1,,1,1,INSTALLED,GOOD,90,,,0,0,0,0,0,0,1,0,0
HOUSE,HOUSE,Bruxelles,Evere,1140,We Invest Bruxelles,storage4563_152@importfrommedia.be,+32 2 318 62 66,BUY_REGULAR,565950,3,4,1,1,2,,,1,USA_HYPER_EQUIPPED,,182,56,1,0,0,0,0,0,0,1,1,0
HOUSE,MIXED_USE_BUILDING,Flandres,Sint-Pieters-Leeuw,1600,Living Stone Dilbeek,pajota_dilbeek@importfrommedia.be,+32 2 466 05 75,BUY_REGULAR,429000,2,3,1,0,2,,,,INSTALLED,GOOD,285,,88,1,0,1,0,0,0,1,0,0
HOUSE,HOUSE,Flandres,Puurs-Sint-Amands,2870,Immodôme,immodome_antwerpen@importfrommedia.be,,BUY_REGULAR,615000,2,5,1,0,2,,3,4,HYPER_EQUIPPED,TO_RENOVATE,364,1700,1895,1,0,0,0,0,0,1,1,0
APARTMENT,APARTMENT,Flandres,Deurne,2100,Hans immo.,hansimmo-wr5pzi@omniwebsites.be,+32 3 290 30 30,BUY_REGULAR,174900,2,2,1,0,1,,1,,SEMI_EQUIPPED,GOOD,90,,,1,0,0,0,1,0,1,0,0
APARTMENT,APARTMENT,Flandres,Zottegem,9620,DE - GEYTER,info@de-geyter.be,+32 9 362 45 00,BUY_REGULAR,375000,2,2,1,1,2,11,,,INSTALLED,GOOD,125,,,1,0,0,0,0,0,1,0,0
APARTMENT,APARTMENT,Bruxelles,FOREST,1190,TREVI - Immobilier Neuf,trevitin@omniwebsites.be,+32 2 340 24 73,BUY_REGULAR,299000,2,2,1,0,2,,1,,USA_HYPER_EQUIPPED,,87,,,1,0,1,0,0,0,1,0,0
HOUSE,HOUSE,Flandres,Wevelgem,8560,Immo Francois,aisha@immofrancois.be,+32 56 94 69 45,BUY_REGULAR,189000,2,3,1,0,1,4,,,,GOOD,144,,317,1,0,0,0,0,0,1,0,0
HOUSE,BUNGALOW,Wallonie,Jalhay,4845,Ekilibre,storage4144_459@importfrommedia.be,+32 87 31 63 00,BUY_REGULAR,399000,4,2,1,0,2,,1,8,INSTALLED,GOOD,128,,1400,0,0,0,0,0,0,1,0,0
HOUSE,HOUSE,Wallonie,REBECQ,1430,Trevi Conseil Immo,trevi-conseilimmo@omniwebsites.be,+32 2 355 50 55,BUY_REGULAR,225000,2,3,1,0,3,,,,INSTALLED,JUST_RENOVATED,180,,60,1,0,0,0,1,0,1,0,0
APARTMENT,SERVICE_FLAT,Flandres,Lievegem,9950,TDM Vastgoed,tdmvastgoed@contactme.skarabee.com,,BUY_REGULAR,150000,,1,,0,,1,,,,GOOD,65,,,0,0,0,0,0,0,0,0,0
APARTMENT,APARTMENT,Bruxelles,Forest,1190,IMMOEXPAT,immoexpat_bruxelles@importfrommedia.be,+32 470 10 11 00,BUY_REGULAR,370000,2,2,2,1,2,,,2,INSTALLED,GOOD,107,,,1,0,0,0,0,0,1,0,0
HOUSE,HOUSE,Flandres,Renaix,9600,Bram Immo,storage6906_492@importfrommedia.be,,BUY_REGULAR,149000,2,4,1,1,1,,,,INSTALLED,,147,,220,1,0,0,0,0,0,1,0,0
APARTMENT,APARTMENT,Flandres,Berchem,2600,Coprimmo Immobiliën,coprimmo@omniwebsites.be,+32 3 449 49 77,BUY_REGULAR,295000,,2,1,0,1,,,,INSTALLED,JUST_RENOVATED,100,,,1,0,0,0,1,0,1,0,0
HOUSE,HOUSE,Flandres,MOL,2400,Matimmo Vastgoed,matimmo@omniwebsites.be,,BUY_REGULAR,199000,2,3,1,0,2,,,,,TO_BE_DONE_UP,114,,190,0,0,0,0,0,0,1,0,0
HOUSE,HOUSE,Wallonie,Fleurus,6220,David Robin Immobilier,david-robin@omniwebsites.be,+32 71 81 08 88,BUY_REGULAR,105000,,3,,3,3,,,,NOT_INSTALLED,GOOD,180,,60,1,0,0,0,1,0,0,0,0
HOUSE,HOUSE,Wallonie,La Bouverie,7080,FRAMIMMO,presse@fram-immo.be,,BUY_REGULAR,75000,2,1,1,0,,,,,,,80,,470,0,0,1,0,0,0,1,0,0
HOUSE,HOUSE,Wallonie,Amay,4540,Trevi Rasquain,trevi-rasquain@omniwebsites.be,+32 85 25 39 03,BUY_REGULAR,220000,3,3,1,0,2,,1,3,SEMI_EQUIPPED,GOOD,150,,1190,0,0,0,0,1,0,0,1,0
APARTMENT,GROUND_FLOOR,Bruxelles,Uccle,1180,TRIOR Louise,triorwat_bruxelles2@importfrommedia.be,+32 2 640 22 35,BUY_REGULAR,345000,3,2,1,0,1,,,1,USA_INSTALLED,AS_NEW,92,210,,1,0,0,0,0,0,1,1,0
HOUSE,BUNGALOW,Flandres,Glabbeek,3381,ERA Immopunt,immoweb@erabelgium.be,+32 16 81 50 00,BUY_REGULAR,365000,4,3,1,0,,,1,,,,118,856,856,0,0,0,0,0,0,0,1,0
HOUSE,HOUSE,Wallonie,Ans,4432,BHS IMMO,storage7296_779@importfrommedia.be,+32 4 370 23 70,BUY_REGULAR,239000,3,2,1,1,1,,1,3,USA_INSTALLED,GOOD,129,,496,1,0,0,0,0,0,1,0,0
